Date,Close,Open,High,Low,Volume,Change_pct
2015-05-13,34208.30,34115.49,34419.32,34105.18,,0.0027
2015-05-12,34115.49,34341.89,34410.38,34111.51,,-0.0066
2015-05-11,34342.07,34388.12,34388.29,34211.31,,-0.0013
2015-05-08,34388.12,34400.48,34436.18,34370.75,,-0.0004
2015-05-07,34400.48,34427.03,34573.68,34366.27,,-0.0008
2015-05-06,34427.12,34600.33,34612.56,34391.74,,-0.0050
2015-05-05,34600.33,34649.96,34830.58,34511.35,,-0.0014
2015-05-04,34649.28,34708.11,34956.96,34509.36,,-0.0017
2015-04-30,34708.11,34051.27,34732.54,34034.02,,0.0193
2015-04-29,34050.92,34129.88,34226.80,34013.24,,-0.0023
2015-04-28,34129.88,34317.72,34319.48,34086.54,,-0.0055
2015-04-27,34317.72,34485.72,34505.72,34297.12,,-0.0049
2015-04-24,34485.72,34493.37,34493.37,34335.25,,-0.0003
2015-04-23,34494.36,34529.46,34591.73,34429.71,,-0.0010
2015-04-22,34529.46,34507.85,34570.80,34411.48,,0.0005
2015-04-21,34510.81,34721.61,34764.27,34354.60,,-0.0063
2015-04-20,34730.95,35005.42,35073.89,34719.68,,-0.0078
2015-04-17,35005.42,34832.62,35056.99,34762.42,,0.0050
2015-04-16,34832.62,34965.88,35194.66,34792.32,,-0.0038
2015-04-15,34965.88,35042.33,35084.52,34947.29,,-0.0022
2015-04-14,35043.44,35190.23,35539.03,34989.44,,-0.0042
2015-04-13,35191.56,34930.02,35191.56,34715.40,,0.0075
2015-04-10,34930.02,34520.14,34967.61,34590.36,,0.0119
2015-04-09,34520.14,34175.24,34664.99,33994.45,,0.0101
2015-04-08,34175.24,34941.79,34941.79,33990.33,,-0.0219
2015-04-07,34941.79,35728.12,35729.20,34832.62,,-0.0220
2015-04-02,35728.12,34380.14,35843.39,34380.14,,0.0388
2015-04-01,34392.56,31753.15,34423.74,31753.15,,0.0831
2015-03-31,31753.15,31090.81,31753.15,31082.23,,0.0213
2015-03-30,31090.81,30570.39,31090.81,30568.03,,0.0173
2015-03-27,30562.93,30073.10,30577.30,30050.90,,0.0163
2015-03-26,30073.10,29889.84,30076.25,29889.84,,0.0061
2015-03-25,29889.91,29584.00,29926.16,29564.89,,0.0103
2015-03-24,29584.00,29505.47,29639.57,29374.10,,0.0027
2015-03-23,29505.47,29334.23,29515.39,29277.47,,0.0058
2015-03-20,29334.23,29243.91,29336.15,29178.86,,0.0031
2015-03-19,29243.91,29413.20,29448.15,29188.88,,-0.0065
2015-03-18,29434.46,29561.23,29561.23,29241.93,,-0.0040
2015-03-17,29553.69,29929.56,29949.44,29436.82,,-0.0126
2015-03-16,29929.56,30719.36,30719.90,29922.25,,-0.0257
2015-03-13,30719.36,30973.80,31027.63,30712.13,,-0.0082
2015-03-12,30973.80,30869.17,31002.66,30802.54,,0.0034
2015-03-11,30869.17,31355.28,31401.75,30804.53,,-0.0155
2015-03-10,31355.28,31190.45,31450.64,31190.45,,0.0051
2015-03-09,31195.93,31049.37,31552.95,31049.37,,0.0047
2015-03-06,31049.37,30365.05,31108.92,30365.05,,0.0225
2015-03-05,30365.05,30614.93,30648.90,30301.47,,-0.0082
2015-03-04,30614.93,30601.13,30741.34,30535.54,,0.0005
2015-03-03,30601.13,30267.18,30606.38,30267.18,,0.0110
2015-03-02,30267.18,30103.81,30267.18,30103.81,,0.0054
2015-02-27,30103.81,30045.56,30154.53,29906.91,,0.0019
2015-02-26,30045.56,30195.56,30223.74,30019.95,,-0.0050
2015-02-25,30195.56,30167.54,30217.67,30050.76,,0.0017
2015-02-24,30145.60,29793.13,30171.43,29790.46,,0.0118
2015-02-23,29793.13,29383.93,29854.38,29383.93,,0.0139
2015-02-20,29383.93,29282.04,29460.45,29036.52,,0.0035
2015-02-19,29282.04,29177.58,29426.16,29074.94,,0.0036
2015-02-18,29177.58,28452.60,29227.81,28452.60,,0.0255
2015-02-17,28452.60,27728.63,28575.12,27680.14,,0.0261
2015-02-16,27728.63,27585.26,27730.63,27423.51,,0.0052
2015-02-13,27585.26,27935.77,28038.50,27395.73,,-0.0119
2015-02-12,27917.90,28721.27,28721.27,27905.55,,-0.0280
2015-02-11,28721.27,29125.69,29127.44,28630.97,,-0.0139
2015-02-10,29125.69,29360.55,29368.17,28965.68,,-0.0080
2015-02-09,29360.55,29985.08,30055.86,29357.02,,-0.0208
2015-02-06,29985.08,30200.97,30264.86,29968.74,,-0.0071
2015-02-05,30200.97,30617.96,30682.77,30151.34,,-0.0136
2015-02-04,30617.96,30018.35,30668.44,30002.86,,0.0200
2015-02-03,30018.35,29882.28,30300.75,29771.53,,0.0046
2015-02-02,29882.28,29562.07,29884.28,29562.07,,0.0108
2015-01-30,29562.07,29642.38,29660.45,29465.66,,-0.0027
2015-01-29,29642.38,29907.66,29922.47,29590.92,,-0.0089
2015-01-28,29907.66,29859.06,29988.46,29817.11,,0.0016
2015-01-27,29859.06,29779.17,29920.08,29738.46,,0.0027
2015-01-26,29779.17,29812.05,29856.82,29572.64,,-0.0011
2015-01-23,29812.05,29687.93,29812.05,29687.93,,0.0042
2015-01-22,29687.93,29759.04,29773.74,29601.78,,-0.0024
2015-01-21,29759.04,29819.39,29905.80,29743.12,,-0.0020
2015-01-20,29819.39,29773.40,30139.82,29743.63,,0.0015
2015-01-19,29773.40,29034.89,29847.55,29034.89,,0.0255
2015-01-16,29032.29,28811.39,29364.93,28811.39,,0.0077
2015-01-15,28811.39,28740.61,29123.27,28726.61,,0.0025
2015-01-14,28740.61,29889.86,29937.53,28699.71,,-0.0384
2015-01-13,29889.86,30218.82,30221.78,29445.00,,-0.0114
2015-01-12,30234.72,30160.30,30234.72,29353.54,,0.0030
2015-01-09,30143.02,30420.54,30704.34,30080.84,,-0.0091
2015-01-08,30420.54,31167.54,31167.54,30418.91,,-0.0240
2015-01-07,31167.54,32522.31,32522.31,31148.78,,-0.0417
2015-01-06,32522.31,33943.29,33994.43,32507.38,,-0.0419
2015-01-05,33943.29,34657.15,34657.26,33805.43,,-0.0206
2014-12-31,34657.15,34684.32,35340.92,34149.80,,-0.0008
2014-12-30,34684.32,34664.40,35144.37,34243.72,,0.0006
2014-12-29,34663.92,34428.82,35134.06,34421.54,,0.0068
2014-12-24,34428.82,32786.00,34428.82,32786.00,,0.0501
2014-12-23,32786.00,31371.93,32803.65,31370.41,,0.0451
2014-12-22,31371.93,30306.51,31586.33,30304.87,,0.0352
2014-12-19,30306.51,29311.25,30306.51,29311.25,,0.0340
2014-12-18,29311.25,28961.67,29311.25,28414.50,,0.0121
2014-12-17,28961.67,29789.59,29791.45,28849.14,,-0.0278
2014-12-16,29789.59,30492.30,30538.20,29770.25,,-0.0230
2014-12-15,30492.30,30763.38,30772.59,30091.76,,-0.0088
2014-12-12,30763.38,31062.03,31089.22,30208.32,,-0.0096
2014-12-11,31062.03,32203.62,32220.81,30993.29,,-0.0354
2014-12-10,32203.62,32932.41,32936.61,32150.70,,-0.0221
2014-12-09,32932.49,33075.80,33129.70,32556.25,,-0.0043
2014-12-08,33075.80,33228.29,33228.29,32824.37,,-0.0046
2014-12-05,33228.29,33175.78,33333.19,32828.10,,0.0016
2014-12-04,33175.78,33255.67,33435.70,33129.07,,-0.0024
2014-12-03,33255.67,33550.73,33690.70,33204.57,,-0.0088
2014-12-02,33550.73,33914.25,33949.44,33307.02,,-0.0107
2014-12-01,33914.25,34555.39,34555.39,33889.88,,-0.0182
2014-11-28,34543.05,34705.48,34809.76,34172.24,,-0.0047
2014-11-27,34705.48,34583.29,35006.34,34581.26,,0.0035
2014-11-26,34583.29,34115.84,34712.90,34115.84,,0.0137
2014-11-25,34115.84,33875.26,34115.84,33707.16,,0.0071
2014-11-24,33875.26,34235.87,34305.88,33773.88,,-0.0015
2014-11-21,33926.18,33428.76,33926.18,33114.15,,0.0149
2014-11-20,33428.76,33665.58,33701.23,32854.72,,-0.0210
2014-11-19,34145.79,34902.59,34918.69,34145.79,,-0.0215
2014-11-18,34896.50,35488.80,35500.07,34825.39,,-0.0167
2014-11-17,35488.80,35396.22,36102.33,35393.73,,0.0030
2014-11-14,35381.02,34515.47,35381.02,34311.58,,0.0251
2014-11-13,34515.47,33967.48,34515.47,33581.92,,0.0161
2014-11-12,33967.48,33670.75,34125.36,33232.10,,0.0088
2014-11-11,33670.75,33234.28,33683.59,33109.07,,0.0134
2014-11-10,33224.84,33225.75,33234.28,32647.38,,0.0000
2014-11-07,33225.75,34304.46,34304.46,33063.84,,-0.0368
2014-11-06,34494.93,35958.38,35958.38,34332.15,,-0.0407
2014-11-05,35958.38,36744.46,36737.33,35872.17,,-0.0214
2014-11-04,36744.46,37343.85,37365.05,36744.46,,-0.0161
2014-11-03,37343.85,37550.24,37575.07,36842.87,,-0.0055
2014-10-31,37550.24,37979.99,37983.19,37255.85,,-0.0113
2014-10-30,37979.99,38148.18,38153.36,37810.67,,-0.0044
2014-10-29,38148.18,38286.56,38299.25,38015.72,,-0.0036
2014-10-28,38286.56,38724.15,38746.46,38199.43,,-0.0113
2014-10-27,38724.15,38967.72,38984.37,38485.03,,-0.0063
2014-10-24,38967.72,38979.30,39152.10,38692.48,,-0.0003
2014-10-23,38979.30,38994.16,38994.16,38755.90,,-0.0034
2014-10-22,39113.62,38776.67,38994.26,38683.32,,0.0087
2014-10-21,38776.67,38662.65,38848.33,38662.65,,0.0029
2014-10-20,38662.65,38197.73,38888.83,38197.73,,0.0122
2014-10-17,38197.73,38490.67,38616.33,37790.92,,-0.0076
2014-10-16,38490.67,39278.47,39278.47,37838.92,,-0.0201
2014-10-15,39278.47,39681.71,39682.38,39258.90,,-0.0102
2014-10-14,39681.71,40051.29,40051.94,39286.80,,-0.0092
2014-10-13,40051.29,40444.39,40459.32,40051.29,,-0.0097
2014-10-10,40444.39,40572.25,40578.86,40301.02,,-0.0032
2014-10-09,40572.25,40995.02,41067.33,40560.89,,-0.0103
2014-10-08,40995.02,41103.75,41216.90,40854.06,,-0.0026
2014-10-03,41103.94,41135.56,41138.56,40730.33,,-0.0008
2014-10-02,41135.56,41210.10,41272.90,41109.71,,-0.0018
2014-09-30,41210.10,41105.38,41214.53,40769.90,,0.0025
2014-09-29,41105.38,40819.72,41140.21,40781.88,,0.0070
2014-09-26,40819.72,40780.00,40864.53,40575.57,,0.0010
2014-09-25,40780.00,40809.32,40836.60,40345.73,,-0.0007
2014-09-24,40809.32,40537.20,40809.32,40339.14,,0.0067
2014-09-23,40537.20,40984.11,41048.81,40498.45,,-0.0109
2014-09-22,40984.12,41049.27,41082.68,40703.86,,-0.0016
2014-09-19,41049.27,40683.45,41049.27,40612.76,,0.0090
2014-09-18,40683.45,40729.49,40745.50,40576.93,,-0.0011
2014-09-17,40729.49,40648.16,41118.89,40517.47,,0.0020
2014-09-16,40648.15,40769.00,40771.47,40379.20,,-0.0030
2014-09-15,40769.00,40672.94,40933.12,40620.42,,0.0024
2014-09-12,40672.94,40757.20,40824.97,40613.90,,-0.0021
2014-09-11,40757.20,40885.40,40885.84,40658.06,,-0.0031
2014-09-10,40885.40,40868.02,40924.76,40815.26,,0.0004
2014-09-09,40868.02,41214.82,41224.07,40798.92,,-0.0084
2014-09-08,41214.81,41160.62,41248.49,41146.94,,0.0013
2014-09-05,41160.62,41017.49,41163.27,40902.10,,0.0035
2014-09-04,41017.49,41207.79,41214.16,40961.71,,-0.0046
2014-09-03,41207.79,41264.65,41371.94,41173.91,,-0.0014
2014-09-02,41264.65,41398.05,41474.27,41034.21,,-0.0032
2014-09-01,41398.05,41532.33,41557.57,41375.40,,-0.0032
2014-08-29,41532.33,41359.89,41595.29,41359.81,,0.0042
2014-08-28,41359.87,41121.14,41362.03,41004.25,,0.0058
2014-08-27,41121.12,41235.27,41407.01,41025.86,,-0.0028
2014-08-26,41235.25,41339.50,41392.99,41107.06,,-0.0025
2014-08-25,41339.48,41564.21,41564.21,41311.73,,-0.0054
2014-08-22,41564.19,41767.35,41767.35,41538.70,,-0.0049
2014-08-21,41767.33,41789.58,41790.58,41441.62,,-0.0005
2014-08-20,41789.56,41812.17,41844.70,41569.93,,-0.0005
2014-08-19,41812.14,41370.65,41728.38,41370.43,,0.0114
2014-08-18,41341.08,41379.49,41532.04,41303.67,,-0.0009
2014-08-15,41380.05,41750.41,41784.29,41388.66,,-0.0041
2014-08-14,41551.71,41753.21,41757.60,41545.85,,-0.0075
2014-08-13,41863.60,42092.75,42111.90,41863.60,,-0.0054
2014-08-12,42092.73,42012.81,42168.36,42012.69,,0.0019
2014-08-11,42012.73,42598.47,42598.47,42007.50,,-0.0138
2014-08-08,42598.46,42612.35,42674.99,42579.26,,-0.0003
2014-08-07,42612.33,42339.86,42615.04,42314.79,,0.0064
2014-08-06,42339.84,42292.95,42444.17,42238.39,,0.0011
2014-08-05,42292.93,41801.54,42373.72,41780.07,,0.0118
2014-08-04,41801.51,41934.43,41992.02,41704.38,,-0.0032
2014-08-01,41934.40,42097.49,42107.39,41886.66,,-0.0039
2014-07-31,42097.49,42369.02,42466.05,42039.06,,-0.0064
2014-07-30,42368.99,42285.85,42527.89,41858.73,,0.0020
2014-07-25,42285.82,42529.77,42543.61,42112.37,,-0.0057
2014-07-24,42529.74,0.00,42891.82,42529.74,,-0.0003
2014-07-23,42544.33,42664.98,42728.03,42533.96,,-0.0028
2014-07-22,42664.95,42784.33,42876.98,42650.33,,-0.0028
2014-07-21,42784.30,42891.85,42937.93,42768.29,,-0.0025
2014-07-18,42891.82,42918.55,42944.42,42833.57,,-0.0006
2014-07-17,42918.55,43030.30,43030.30,42862.40,,-0.0026
2014-07-16,43030.27,42971.59,43255.04,42954.63,,0.0014
2014-07-15,42971.56,42930.63,43001.51,42907.61,,0.0010
2014-07-14,42930.60,42832.85,42947.60,42709.49,,0.0023
2014-07-11,42832.82,43005.19,43075.85,42755.06,,-0.0040
2014-07-10,43004.38,43039.45,43141.53,42710.88,,-0.0008
2014-07-09,43039.42,42861.80,43067.76,42758.96,,0.0041
2014-07-08,42861.78,42758.04,42946.37,42071.19,,0.0024
2014-07-07,42758.02,43031.83,43113.09,42758.04,,-0.0064
2014-07-04,43031.81,42686.58,43046.58,42624.48,,0.0081
2014-07-03,42686.86,42609.47,42704.17,42370.25,,0.0018
2014-07-02,42609.75,42611.32,42735.16,42567.38,,0.0000
2014-07-01,42611.30,42482.49,42649.56,42443.33,,0.0030
2014-06-30,42482.48,42187.64,42482.49,41984.80,,0.0070
2014-06-27,42187.62,41729.61,42265.75,41638.77,,0.0110
2014-06-26,41729.59,41987.12,41987.12,41685.53,,-0.0061
2014-06-25,41987.55,41740.54,41987.57,41545.97,,0.0059
2014-06-24,41740.52,41577.49,41793.98,41577.49,,0.0039
2014-06-23,41577.47,41129.29,41582.14,41121.57,,0.0109
2014-06-20,41129.27,41068.95,41382.66,41068.95,,0.0015
2014-06-19,41068.93,41171.17,41235.90,40995.56,,-0.0025
2014-06-18,41171.47,41135.70,41359.77,41121.80,,0.0009
2014-06-17,41135.40,41449.52,41508.15,41128.12,,-0.0076
2014-06-16,41449.51,41517.11,41517.37,41350.34,,-0.0016
2014-06-13,41517.10,41228.66,41685.35,41208.88,,0.0070
2014-06-12,41228.65,41642.56,41675.04,41199.93,,-0.0099
2014-06-11,41642.55,41521.40,41749.40,41472.67,,0.0029
2014-06-10,41521.42,41608.48,41621.63,41428.09,,-0.0029
2014-06-09,41642.55,41529.09,41700.95,41489.20,,0.0027
2014-06-06,41529.11,41570.07,41617.36,40977.90,,-0.0010
2014-06-05,41570.09,41627.42,41863.03,41549.89,,-0.0014
2014-06-04,41627.42,41397.67,41667.48,41296.22,,0.0055
2014-06-03,41397.68,41501.39,41656.33,41359.39,,-0.0025
2014-06-02,41501.40,41474.39,41777.80,41362.62,,0.0007
2014-05-30,41474.40,40286.75,41480.47,40285.87,,0.0295
2014-05-28,40286.76,40061.24,40311.19,40061.24,,0.0056
2014-05-27,40061.24,39755.46,40061.35,39668.06,,0.0077
2014-05-26,39755.47,39831.82,39875.05,39740.85,,-0.0019
2014-05-23,39831.83,39552.99,40294.20,39552.99,,0.0070
2014-05-22,39552.99,39102.77,39552.99,39094.98,,0.0115
2014-05-21,39102.77,39162.49,39263.41,38895.74,,-0.0015
2014-05-20,39162.49,39007.40,39475.30,38987.16,,0.0040
2014-05-19,39007.40,39018.34,39073.97,38980.20,,-0.0004
2014-05-16,39022.10,38957.46,39049.20,38868.69,,0.0017
2014-05-15,38957.46,39138.97,39352.30,38922.44,,-0.0046
2014-05-14,39138.98,38955.02,39189.21,38941.61,,0.0047
2014-05-13,38955.02,38560.69,38955.02,38560.29,,0.0102
2014-05-12,38560.69,38554.19,38690.00,38530.20,,0.0002
2014-05-09,38554.19,38640.43,38648.16,38498.89,,-0.0022
2014-05-08,38640.43,38585.99,38648.52,38500.14,,0.0016
2014-05-07,38579.39,38474.07,38588.72,38338.02,,0.0027
2014-05-06,38474.07,38452.11,38514.81,38386.27,,0.0007
2014-05-05,38447.89,38572.20,38572.20,38379.37,,-0.0032
2014-05-02,38572.20,38485.56,38639.40,38109.91,,0.0023
2014-04-30,38485.56,38480.60,38556.73,38361.39,,0.0000
2014-04-29,38487.25,38598.33,38664.74,38378.02,,-0.0029
2014-04-28,38598.33,38857.01,38858.00,38547.62,,-0.0077
2014-04-25,38898.14,39011.90,39078.47,38891.83,,-0.0029
2014-04-24,39011.90,39194.09,39242.80,38922.79,,-0.0046
2014-04-23,39194.09,39022.25,39198.27,38866.92,,0.0046
2014-04-22,39016.55,39325.98,39443.09,39210.54,,-0.0075
2014-04-17,39311.60,39298.97,39341.50,39213.63,,0.0003
2014-04-16,39298.97,39217.77,39334.88,39204.66,,0.0021
2014-04-15,39217.65,38987.50,39219.82,38987.50,,0.0059
2014-04-14,38987.50,39083.66,39083.66,38856.81,,-0.0025
2014-04-11,39083.66,38969.26,39085.67,38836.50,,0.0029
2014-04-10,38969.26,39017.66,39025.91,38873.38,,-0.0012
2014-04-09,39017.66,38881.76,39027.67,38827.22,,0.0035
2014-04-08,38881.76,38626.11,38881.76,38606.71,,0.0066
2014-04-07,38626.11,38712.76,38739.23,38563.39,,-0.0022
2014-04-04,38712.76,38545.88,38745.68,38465.15,,0.0043
2014-04-03,38545.88,38469.33,38559.33,38450.97,,0.0020
2014-04-02,38469.33,38379.29,38472.78,38354.55,,0.0022
2014-04-01,38383.05,38748.01,38801.22,38234.37,,-0.0094
2014-03-31,38748.01,38331.78,38748.01,38007.39,,0.0109
2014-03-28,38331.78,38186.93,38363.49,37914.98,,0.0038
2014-03-27,38186.93,37820.22,38187.36,37698.80,,0.0097
2014-03-26,37820.22,37728.50,37820.22,37617.32,,0.0024
2014-03-25,37728.50,37601.53,37738.93,37567.51,,0.0034
2014-03-24,37601.53,37790.49,37791.05,37494.30,,-0.0050
2014-03-21,37790.12,37308.60,37805.65,37383.42,,0.0129
2014-03-20,37308.60,37136.60,37374.65,37111.19,,0.0046
2014-03-19,37136.60,37273.17,37728.91,37108.32,,-0.0037
2014-03-18,37274.04,37888.47,37996.11,37193.61,,-0.0162
2014-03-17,37888.47,38171.32,38171.37,37881.12,,-0.0074
2014-03-14,38171.32,38503.65,38512.79,37892.03,,-0.0086
2014-03-13,38503.65,39150.30,39150.75,38487.06,,-0.0165
2014-03-12,39150.30,39269.40,39399.68,38928.17,,-0.0030
2014-03-11,39269.40,39172.76,39327.55,39071.91,,0.0025
2014-03-10,39172.76,38952.47,39179.82,38949.67,,0.0057
2014-03-07,38952.47,38944.62,38983.09,38718.52,,0.0002
2014-03-06,38944.62,39127.41,39130.32,38911.80,,-0.0047
2014-03-05,39127.41,39199.27,39276.71,39038.21,,-0.0018
2014-03-04,39199.41,39564.43,39625.62,38995.11,,-0.0092
2014-03-03,39564.43,39558.89,39610.50,39267.42,,0.0001
2014-02-28,39558.89,38885.93,39585.96,38882.31,,0.0173
2014-02-27,38885.93,38862.87,38910.19,38724.68,,0.0006
2014-02-26,38862.87,39160.81,39364.49,38791.27,,-0.0076
2014-02-25,39160.10,38707.14,39273.71,38707.14,,0.0117
2014-02-24,38707.14,38287.20,38707.14,38187.57,,0.0107
2014-02-21,38295.74,38816.19,38816.48,38227.71,,-0.0134
2014-02-20,38816.19,39397.09,39501.58,38544.43,,-0.0147
2014-02-19,39397.09,39211.29,39397.09,39024.54,,0.0109
2014-02-18,38972.56,38964.75,39504.45,38658.82,,0.0002
2014-02-17,38964.75,38768.38,39406.20,38720.08,,0.0051
2014-02-14,38767.29,39378.15,38767.29,38089.58,,-0.0155
2014-02-13,39378.15,40278.82,40773.50,39378.15,,-0.0224
2014-02-12,40278.82,40453.61,40453.61,40023.01,,-0.0043
2014-02-11,40453.61,40647.80,40667.17,40415.39,,-0.0048
2014-02-10,40647.80,40773.50,40778.39,40408.04,,-0.0031
2014-02-07,40773.50,40766.16,41366.42,40766.16,,0.0002
2014-02-06,40766.16,40878.71,40885.69,40642.29,,-0.0028
2014-02-05,40878.71,41064.91,41080.71,40691.96,,-0.0045
2014-02-04,41064.91,41366.42,41413.95,40754.99,,-0.0073
2014-02-03,41366.42,40571.62,41370.13,40571.62,,0.0196
2014-01-31,40571.62,40601.74,40642.82,40480.27,,-0.0007
2014-01-30,40601.74,40792.07,40601.74,40208.78,,-0.0047
2014-01-29,40792.07,41189.66,41024.12,40580.18,,-0.0097
2014-01-28,41189.66,41650.14,41670.50,41178.34,,-0.0111
2014-01-27,41650.14,41917.55,41953.96,41542.15,,-0.0064
2014-01-24,41917.55,41957.50,42138.92,41866.09,,-0.0010
2014-01-23,41957.50,41469.94,41980.94,41468.03,,0.0118
2014-01-22,41469.94,41908.07,41667.06,41438.16,,-0.0110
2014-01-21,41931.63,41471.28,41956.04,41467.46,,0.0111
2014-01-20,41471.28,41836.12,41751.55,41441.19,,-0.0067
2014-01-17,41751.55,41740.77,41765.34,41641.51,,0.0003
2014-01-16,41740.77,41611.15,41740.77,41598.55,,0.0031
2014-01-15,41611.15,41441.19,41786.09,41301.95,,0.0041
2014-01-13,41441.19,41480.62,41534.44,41428.50,,-0.0010
2014-01-10,41480.62,41363.05,41480.62,40785.04,,0.0028
2014-01-09,41363.05,41943.28,41962.65,41295.91,,-0.0112
2014-01-08,41830.89,41806.73,42258.64,41666.08,,0.0006
2014-01-07,41806.73,41507.30,41834.87,41240.51,,0.0072
2014-01-06,41507.30,41450.48,41513.95,41240.18,,0.0014
2014-01-03,41450.48,41228.49,41522.17,41064.69,,0.0054
2014-01-02,41228.49,41329.19,41505.77,41162.99,,-0.0024
2013-12-31,41329.19,40472.13,41329.19,40812.52,,0.0212
2013-12-30,40472.13,40231.68,40516.77,40335.30,,0.0060
2013-12-27,40231.68,39858.23,40248.85,39911.56,,0.0094
2013-12-24,39858.23,39906.76,39996.56,39816.39,,-0.0012
2013-12-23,39906.76,39562.75,39906.76,39562.75,,0.0087
2013-12-20,39562.75,39760.43,39652.28,39430.42,,-0.0050
2013-12-19,39760.43,39383.33,39861.70,39318.25,,0.0096
2013-12-18,39383.33,39130.37,39383.33,39129.09,,0.0065
2013-12-17,39130.37,39763.61,39763.61,39109.45,,-0.0142
2013-12-16,39695.34,38831.59,39703.84,38638.88,,0.0222
2013-12-13,38831.59,38841.49,39372.90,38761.97,,-0.0003
2013-12-12,38841.49,38844.17,38841.49,38561.19,,-0.0001
2013-12-11,38844.17,38961.60,38994.77,38810.39,,-0.0030
2013-12-10,38961.60,38747.51,38964.60,38505.45,,0.0055
2013-12-09,38747.51,38738.55,38747.51,38545.75,,0.0002
2013-12-06,38738.15,38864.84,38835.71,38676.29,,-0.0033
2013-12-05,38864.84,38990.20,39006.22,38797.09,,-0.0032
2013-12-04,38990.20,38955.42,39065.17,38909.70,,0.0009
2013-12-03,38955.42,39045.07,39126.78,38890.46,,-0.0023
2013-12-02,39045.07,38920.85,39045.07,38875.59,,0.0032
2013-11-29,38920.85,38928.65,38928.65,38812.40,,-0.0002
2013-11-28,38928.65,39011.31,39011.44,38808.40,,-0.0021
2013-11-27,39011.31,38975.16,39012.65,38809.39,,0.0009
2013-11-26,38975.16,39222.02,39100.41,38839.66,,-0.0063
2013-11-25,39222.02,39246.05,39246.64,39173.37,,-0.0006
2013-11-22,39246.05,39119.88,39250.93,39068.01,,0.0032
2013-11-21,39119.88,38815.64,39151.66,38962.95,,0.0078
2013-11-20,38815.64,38255.86,38815.64,38255.86,,0.0146
2013-11-19,38255.86,38053.75,38315.14,38114.09,,0.0053
2013-11-18,38053.75,37883.53,38064.32,37780.70,,0.0045
2013-11-15,37883.53,37772.86,37937.61,37770.59,,0.0029
2013-11-14,37772.86,37949.11,38293.59,37772.86,,-0.0046
2013-11-13,37949.11,38293.59,38293.59,37870.87,,-0.0090
2013-11-12,38293.59,37898.30,38293.59,37866.22,,0.0104
2013-11-11,37898.30,37870.87,37902.49,37834.02,,0.0007
2013-11-08,37870.87,38125.91,38125.91,37870.87,,-0.0067
2013-11-07,38125.91,38125.18,38265.79,38056.49,,0.0000
2013-11-06,38125.18,38054.23,38125.18,38041.44,,0.0019
2013-11-05,38054.23,37937.61,38054.23,37373.09,,0.0031
2013-11-04,37937.61,37765.16,37937.61,37373.09,,0.0045
2013-11-01,37765.82,37622.74,37792.79,37572.73,,0.0038
2013-10-31,37622.74,37373.09,37633.00,37312.51,,0.0067
2013-10-30,37373.09,37514.55,37611.65,37278.34,,-0.0038
2013-10-29,37514.55,37278.34,37611.65,37278.34,,0.0063
2013-10-28,37278.34,37461.94,37611.65,37278.34,,-0.0049
2013-10-25,37461.94,37611.53,37636.04,37426.96,,-0.0040
2013-10-24,37611.65,37408.56,37612.86,37369.13,,0.0054
2013-10-23,37408.56,37368.10,37458.70,37265.17,,0.0011
2013-10-22,37368.10,37263.16,37490.34,37251.58,,0.0028
2013-10-21,37263.16,37339.14,37349.74,37201.61,,0.0002
2013-10-17,37257.35,37051.14,37257.35,36962.63,,0.0056
2013-10-14,37051.14,36991.61,37259.65,36904.52,,0.0016
2013-10-11,36991.62,36857.22,37259.65,36857.22,,0.0008
2013-10-10,36962.63,37259.65,37259.65,36857.22,,-0.0080
2013-10-09,37259.65,36904.52,37259.65,36831.03,,0.0096
2013-10-08,36904.52,36857.22,36925.82,36826.34,,0.0013
2013-10-07,36857.22,36925.82,36925.82,36585.08,,-0.0019
2013-10-04,36925.82,36436.98,36925.82,36436.98,,0.0026
2013-10-03,36831.03,36908.06,36831.03,36158.04,,-0.0021
2013-10-02,36908.06,36585.08,36908.06,36143.56,,0.0088
2013-09-30,36585.08,36162.88,36585.08,36056.02,,0.0041
2013-09-27,36436.98,36162.88,36438.11,36148.75,,0.0077
2013-09-26,36158.04,36143.56,36216.12,36110.47,,0.0004
2013-09-25,36142.44,36056.60,36211.12,36055.97,,0.0024
2013-09-24,36056.02,36088.64,36089.13,35965.53,,-0.0009
2013-09-23,36088.64,36206.51,36207.32,36040.88,,-0.0028
2013-09-20,36188.72,35899.16,36196.02,35862.25,,0.0083
2013-09-19,35891.91,35766.02,36004.61,35765.71,,0.0035
2013-09-18,35765.71,35852.59,35882.67,35708.57,,-0.0024
2013-09-17,35851.38,35861.88,35960.98,35696.79,,-0.0003
2013-09-16,35861.88,36098.07,36099.87,36038.15,,-0.0065
2013-09-13,36098.07,36245.65,36339.51,36110.80,,-0.0035
2013-09-12,36224.45,36259.66,36261.59,36093.91,,-0.0010
2013-09-11,36259.66,36113.13,36260.01,36037.88,,0.0041
2013-09-10,36113.13,36367.59,36367.65,36110.53,,-0.0070
2013-09-09,36367.59,36403.95,36483.22,36358.22,,-0.0010
2013-09-06,36403.95,36477.04,36502.28,36379.90,,-0.0020
2013-09-05,36476.30,36215.57,36743.39,36214.53,,0.0072
2013-09-04,36215.57,36230.83,36651.30,36121.85,,-0.0004
